orderid,customerid,date,timestamp,netsale,category,city,segment
ORD_0000248,CUST_00517,2022-09-26,2022-09-26 00:00:00.000000,515.94,Medication,Dammam,Corporate
ORD_0000249,CUST_01308,2024-12-26,2024-12-26 00:00:00.000000,682.11,Wellness,Dammam,Corporate
ORD_0000250,CUST_01527,2023-07-18,2023-07-18 00:00:00.000000,858.66,Medication,Medina,Retail
ORD_0000251,CUST_00513,2021-05-17,2021-05-17 00:00:00.000000,714.92,Personal Care,Medina,Corporate
ORD_0000252,CUST_01533,2023-08-03,2023-08-03 00:00:00.000000,495.06,Personal Care,Mecca,Retail
ORD_0000253,CUST_01345,2023-09-13,2023-09-13 00:00:00.000000,719.31,Wellness,Dammam,Retail
ORD_0000254,CUST_01680,2023-03-17,2023-03-17 00:00:00.000000,844.73,Medication,Mecca,Retail
ORD_0000255,CUST_01243,2021-07-30,2021-07-30 00:00:00.000000,193.69,Personal Care,Medina,VIP
ORD_0000256,CUST_00800,2022-01-07,2022-01-07 00:00:00.000000,96.03,Personal Care,Jeddah,Retail
ORD_0000257,CUST_00559,2022-07-24,2022-07-24 00:00:00.000000,451.84,Personal Care,Dammam,Retail
ORD_0000258,CUST_00070,2025-05-16,2025-05-16 00:00:00.000000,231.84,Personal Care,Jeddah,Retail
ORD_0000259,CUST_01661,2024-09-22,2024-09-22 00:00:00.000000,648.19,Medication,Dammam,Retail
ORD_0000260,CUST_00799,2023-12-30,2023-12-30 00:00:00.000000,322.16,Medication,Riyadh,Retail
ORD_0000261,CUST_00099,2024-04-23,2024-04-23 00:00:00.000000,771.77,Wellness,Mecca,VIP
ORD_0000262,CUST_01861,2025-04-18,2025-04-18 21:27:26.725811,215.99,Medication,Jeddah,Retail
ORD_0000263,CUST_00690,2023-01-03,2023-01-03 00:00:00.000000,686.36,Medication,Medina,Retail
ORD_0000264,CUST_01632,2025-08-21,2025-08-21 00:00:00.000000,833.84,Medication,Riyadh,VIP
ORD_0000265,CUST_00090,2024-04-23,2024-04-23 00:00:00.000000,522.25,Wellness,Mecca,Retail
ORD_0000266,CUST_01151,2024-07-09,2024-07-09 00:00:00.000000,205.76,Personal Care,Riyadh,Retail
ORD_0000267,CUST_00809,2023-04-03,2023-04-03 00:00:00.000000,138.39,Wellness,Medina,Retail
ORD_0000268,CUST_00662,2022-07-30,2022-07-30 00:00:00.000000,34.69,Medication,Medina,Retail
ORD_0000269,CUST_00797,2021-08-29,2021-08-29 00:00:00.000000,469.6,Wellness,Dammam,Retail
ORD_0000270,CUST_01331,2024-07-08,2024-07-08 00:00:00.000000,381.6,Medication,Medina,Retail
ORD_0000271,CUST_00841,2021-10-31,2021-10-31 00:00:00.000000,772.19,Medication,Jeddah,Corporate
ORD_0000272,CUST_01459,2025-04-09,2025-04-09 00:00:00.000000,795.43,Personal Care,Riyadh,Retail
ORD_0000273,CUST_00351,2023-05-21,2023-05-21 00:00:00.000000,959.85,Personal Care,Jeddah,Retail
ORD_0000274,CUST_01426,2023-11-28,2023-11-28 00:00:00.000000,684.34,Personal Care,Dammam,Retail
ORD_0000275,CUST_00272,2024-03-13,2024-03-13 00:00:00.000000,191.82,Personal Care,Dammam,Retail
ORD_0000276,CUST_00651,2024-10-15,2024-10-15 00:00:00.000000,492.49,Personal Care,Mecca,Retail
ORD_0000277,CUST_01867,2025-01-12,2025-01-12 00:00:00.000000,459.93,Personal Care,Medina,Retail
ORD_0000278,CUST_00476,2024-12-26,2024-12-26 00:00:00.000000,595.72,Medication,Medina,Retail
ORD_0000279,CUST_00043,2025-02-27,2025-02-27 00:00:00.000000,763.76,Medication,Mecca,Corporate
ORD_0000280,CUST_01511,2022-07-12,2022-07-12 00:00:00.000000,762.1,Medication,Medina,VIP
ORD_0000281,CUST_00281,2024-07-17,2024-07-17 00:00:00.000000,508.75,Wellness,Dammam,VIP
ORD_0000282,CUST_00418,2020-06-06,2020-06-06 00:00:00.000000,253.3,Wellness,Medina,Retail
ORD_0000283,CUST_01513,2022-09-20,2022-09-20 00:00:00.000000,151.58,Medication,Riyadh,Retail
ORD_0000284,CUST_01066,2023-12-17,2023-12-17 00:00:00.000000,655.09,Medication,Medina,Corporate
ORD_0000285,CUST_00469,2025-03-15,2025-03-15 00:00:00.000000,738.22,Medication,Dammam,Corporate
ORD_0000286,CUST_01104,2022-01-25,2022-01-25 00:00:00.000000,908.5,Medication,Jeddah,VIP
ORD_0000287,CUST_01641,2024-12-28,2024-12-28 00:00:00.000000,702.35,Wellness,Riyadh,Retail
ORD_0000288,CUST_01067,2023-09-11,2023-09-11 00:00:00.000000,199.87,Medication,Medina,Retail
ORD_0000289,CUST_01781,2023-01-10,2023-01-10 00:00:00.000000,88.59,Personal Care,Medina,Retail
ORD_0000290,CUST_00289,2022-12-18,2022-12-18 00:00:00.000000,143.05,Personal Care,Riyadh,Retail
ORD_0000291,CUST_01702,2022-11-26,2022-11-26 00:00:00.000000,251.58,Personal Care,Mecca,Retail
ORD_0000292,CUST_00956,2022-06-03,2022-06-03 00:00:00.000000,180.88,Wellness,Riyadh,VIP
ORD_0000293,CUST_00361,2024-11-19,2024-11-19 00:00:00.000000,263.99,Wellness,Medina,Retail
ORD_0000294,CUST_01981,2024-12-14,2024-12-14 00:00:00.000000,217.37,Wellness,Medina,Retail
ORD_0000295,CUST_00163,2023-08-19,2023-08-19 00:00:00.000000,410.28,Wellness,Mecca,Retail
ORD_0000296,CUST_00865,2023-05-26,2023-05-26 00:00:00.000000,617.21,Medication,Jeddah,Retail
ORD_0000297,CUST_01678,2025-02-02,2025-02-02 00:00:00.000000,492.36,Wellness,Riyadh,Retail
ORD_0000298,CUST_01749,2022-11-06,2022-11-06 00:00:00.000000,763.68,Personal Care,Mecca,Retail
ORD_0000299,CUST_01100,2023-02-09,2023-02-09 00:00:00.000000,561.8,Wellness,Medina,Retail
ORD_0000300,CUST_00949,2022-06-27,2022-06-27 00:00:00.000000,464.53,Personal Care,Mecca,VIP
ORD_0000301,CUST_00984,2021-10-25,2021-10-25 00:00:00.000000,346.57,Medication,Medina,Retail
ORD_0000302,CUST_00316,2023-12-21,2023-12-21 21:27:26.725922,205.83,Personal Care,Riyadh,Retail
ORD_0000303,CUST_01485,2023-11-20,2023-11-20 00:00:00.000000,501.62,Wellness,Jeddah,Retail
ORD_0000304,CUST_01987,2023-12-12,2023-12-12 00:00:00.000000,396.36,Personal Care,Medina,VIP
ORD_0000305,CUST_00145,2023-06-21,2023-06-21 00:00:00.000000,887.3,Medication,Medina,Retail
ORD_0000306,CUST_00788,2024-05-22,2024-05-22 00:00:00.000000,179.12,Wellness,Riyadh,Retail
ORD_0000307,CUST_01579,2023-08-18,2023-08-18 00:00:00.000000,519.42,Personal Care,Dammam,Retail
ORD_0000308,CUST_00754,2022-02-23,2022-02-23 00:00:00.000000,657.89,Personal Care,Dammam,Retail
ORD_0000309,CUST_00505,2023-06-08,2023-06-08 00:00:00.000000,488.17,Wellness,Dammam,Retail
ORD_0000310,CUST_01292,2024-10-05,2024-10-05 00:00:00.000000,682.9,Personal Care,Medina,VIP
ORD_0000311,CUST_00302,2022-05-27,2022-05-27 00:00:00.000000,613.33,Medication,Jeddah,Corporate
ORD_0000312,CUST_00520,2023-10-27,2023-10-27 00:00:00.000000,610.11,Medication,Dammam,Retail
ORD_0000313,CUST_00025,2021-11-09,2021-11-09 00:00:00.000000,775.55,Wellness,Medina,Retail
ORD_0000314,CUST_00814,2025-02-17,2025-02-17 00:00:00.000000,974.66,Medication,Mecca,VIP
ORD_0000315,CUST_01794,2022-08-05,2022-08-05 00:00:00.000000,182.51,Personal Care,Mecca,Retail
ORD_0000316,CUST_00618,2024-11-01,2024-11-01 00:00:00.000000,968.33,Wellness,Mecca,Retail
ORD_0000317,CUST_01200,2023-12-06,2023-12-06 00:00:00.000000,739.25,Personal Care,Dammam,VIP
ORD_0000318,CUST_01780,2021-05-06,2021-05-06 00:00:00.000000,127.09,Wellness,Dammam,Retail
ORD_0000319,CUST_01667,2022-04-25,2022-04-25 00:00:00.000000,283.64,Personal Care,Medina,Retail
ORD_0000320,CUST_00815,2024-03-18,2024-03-18 00:00:00.000000,321.94,Wellness,Jeddah,Retail
ORD_0000321,CUST_00003,2020-10-21,2020-10-21 00:00:00.000000,88.44,Personal Care,Jeddah,Retail
ORD_0000322,CUST_00853,2023-11-22,2023-11-22 00:00:00.000000,738.38,Wellness,Dammam,Retail
ORD_0000323,CUST_00381,2022-08-28,2022-08-28 00:00:00.000000,214.06,Medication,Mecca,Retail
ORD_0000324,CUST_00922,2023-12-25,2023-12-25 00:00:00.000000,818.08,Medication,Medina,VIP
ORD_0000325,CUST_01535,2021-04-25,2021-04-25 00:00:00.000000,813.0,Wellness,Mecca,VIP
ORD_0000326,CUST_00902,2024-01-13,2024-01-13 00:00:00.000000,914.71,Personal Care,Dammam,VIP
ORD_0000327,CUST_00340,2021-07-03,2021-07-03 00:00:00.000000,307.26,Wellness,Mecca,Retail
ORD_0000328,CUST_00131,2023-10-16,2023-10-16 00:00:00.000000,49.07,Wellness,Medina,Corporate
ORD_0000329,CUST_01377,2025-05-14,2025-05-14 00:00:00.000000,118.79,Medication,Mecca,Retail
ORD_0000330,CUST_01362,2025-03-14,2025-03-14 00:00:00.000000,793.42,Medication,Dammam,Corporate
ORD_0000331,CUST_01069,2024-11-05,2024-11-05 00:00:00.000000,27.12,Wellness,Riyadh,Retail
ORD_0000332,CUST_01908,2025-01-09,2025-01-09 00:00:00.000000,483.77,Wellness,Riyadh,VIP
ORD_0000333,CUST_00689,2022-09-14,2022-09-14 00:00:00.000000,688.22,Wellness,Medina,Retail
ORD_0000334,CUST_01672,2022-07-25,2022-07-25 00:00:00.000000,942.17,Wellness,Dammam,Retail
ORD_0000335,CUST_01250,2020-11-14,2020-11-14 00:00:00.000000,975.8,Medication,Jeddah,VIP
ORD_0000336,CUST_00006,2024-12-31,2024-12-31 00:00:00.000000,873.13,Medication,Riyadh,Retail
ORD_0000337,CUST_00052,2025-08-21,2025-08-21 00:00:00.000000,140.44,Personal Care,Mecca,Retail
ORD_0000338,CUST_01538,2023-02-19,2023-02-19 00:00:00.000000,381.06,Personal Care,Jeddah,Retail
ORD_0000339,CUST_01781,2022-12-08,2022-12-08 00:00:00.000000,524.62,Medication,Medina,Retail
ORD_0000340,CUST_01306,2025-04-02,2025-04-02 00:00:00.000000,335.74,Medication,Riyadh,Retail
ORD_0000341,CUST_01985,2024-08-29,2024-08-29 00:00:00.000000,741.1,Medication,Medina,Retail
ORD_0000342,CUST_01242,2024-08-10,2024-08-10 00:00:00.000000,412.16,Medication,Jeddah,Retail
ORD_0000343,CUST_00713,2022-10-15,2022-10-15 00:00:00.000000,940.3,Wellness,Medina,Retail
ORD_0000344,CUST_01348,2025-07-09,2025-07-09 00:00:00.000000,907.1,Wellness,Jeddah,Retail
ORD_0000345,CUST_01243,2022-02-09,2022-02-09 00:00:00.000000,717.7,Personal Care,Medina,VIP
ORD_0000346,CUST_01607,2025-02-04,2025-02-04 00:00:00.000000,722.33,Wellness,Mecca,Retail
ORD_0000347,CUST_01631,2022-04-06,2022-04-06 00:00:00.000000,315.32,Personal Care,Riyadh,Retail
ORD_0000348,CUST_01791,2024-08-10,2024-08-10 00:00:00.000000,184.69,Medication,Dammam,Retail
ORD_0000349,CUST_00987,2025-08-23,2025-08-23 00:00:00.000000,549.85,Medication,Jeddah,Retail
ORD_0000350,CUST_01542,2025-07-23,2025-07-23 00:00:00.000000,705.91,Personal Care,Riyadh,Retail
ORD_0000351,CUST_00059,2022-06-11,2022-06-11 00:00:00.000000,930.42,Wellness,Riyadh,Retail
ORD_0000352,CUST_01569,2023-02-08,2023-02-08 00:00:00.000000,235.97,Wellness,Medina,Retail
ORD_0000353,CUST_01948,2024-07-02,2024-07-02 00:00:00.000000,140.64,Personal Care,Medina,Retail
ORD_0000354,CUST_01297,2024-11-09,2024-11-09 00:00:00.000000,502.12,Wellness,Dammam,Retail
ORD_0000355,CUST_01785,2021-10-13,2021-10-13 00:00:00.000000,933.14,Personal Care,Medina,Retail
ORD_0000356,CUST_00132,2024-01-16,2024-01-16 00:00:00.000000,389.47,Personal Care,Mecca,Retail
ORD_0000357,CUST_01484,2023-04-20,2023-04-20 00:00:00.000000,660.84,Wellness,Riyadh,Retail
ORD_0000358,CUST_01655,2022-06-22,2022-06-22 00:00:00.000000,239.08,Medication,Jeddah,Retail
ORD_0000359,CUST_00228,2021-09-27,2021-09-27 00:00:00.000000,353.43,Medication,Riyadh,Retail
ORD_0000360,CUST_01524,2022-06-01,2022-06-01 00:00:00.000000,581.38,Wellness,Mecca,Retail
ORD_0000361,CUST_01953,2025-03-14,2025-03-14 21:27:26.726090,585.38,Personal Care,Riyadh,Retail
ORD_0000362,CUST_01096,2021-09-27,2021-09-27 00:00:00.000000,850.18,Wellness,Medina,Corporate
ORD_0000363,CUST_01579,2023-09-21,2023-09-21 00:00:00.000000,801.57,Medication,Dammam,Retail
ORD_0000364,CUST_01064,2025-05-14,2025-05-14 00:00:00.000000,598.96,Medication,Jeddah,Retail
ORD_0000365,CUST_01102,2025-01-18,2025-01-18 00:00:00.000000,471.39,Wellness,Jeddah,Corporate
ORD_0000366,CUST_01714,2022-08-22,2022-08-22 00:00:00.000000,509.84,Personal Care,Mecca,Retail
ORD_0000367,CUST_00580,2021-08-27,2021-08-27 00:00:00.000000,752.12,Personal Care,Mecca,Retail
ORD_0000368,CUST_00070,2024-03-07,2024-03-07 00:00:00.000000,322.71,Medication,Jeddah,Retail
ORD_0000369,CUST_00560,2025-04-13,2025-04-13 00:00:00.000000,582.49,Medication,Medina,VIP
ORD_0000370,CUST_01013,2023-06-13,2023-06-13 00:00:00.000000,710.06,Wellness,Jeddah,Retail
ORD_0000371,CUST_00312,2024-12-12,2024-12-12 00:00:00.000000,722.43,Medication,Mecca,Retail
ORD_0000372,CUST_01434,2025-05-29,2025-05-29 00:00:00.000000,71.51,Medication,Jeddah,Retail
ORD_0000373,CUST_01754,2023-09-20,2023-09-20 00:00:00.000000,732.85,Personal Care,Dammam,Corporate
ORD_0000374,CUST_01868,2025-04-06,2025-04-06 00:00:00.000000,176.01,Wellness,Riyadh,Retail
ORD_0000375,CUST_00691,2023-09-02,2023-09-02 00:00:00.000000,684.34,Wellness,Medina,Retail
ORD_0000376,CUST_00800,2021-06-24,2021-06-24 00:00:00.000000,537.29,Personal Care,Jeddah,Retail
ORD_0000377,CUST_01890,2022-01-07,2022-01-07 00:00:00.000000,707.09,Medication,Medina,Retail
ORD_0000378,CUST_00268,2022-11-22,2022-11-22 00:00:00.000000,757.22,Medication,Mecca,Retail
ORD_0000379,CUST_01740,2024-11-16,2024-11-16 00:00:00.000000,317.99,Personal Care,Jeddah,Retail
ORD_0000380,CUST_00281,2024-12-01,2024-12-01 00:00:00.000000,702.04,Medication,Dammam,VIP
ORD_0000381,CUST_00429,2023-06-11,2023-06-11 00:00:00.000000,808.27,Personal Care,Jeddah,VIP
ORD_0000382,CUST_00018,2022-09-19,2022-09-19 00:00:00.000000,731.44,Personal Care,Jeddah,Retail
ORD_0000383,CUST_01608,2025-07-09,2025-07-09 00:00:00.000000,164.65,Wellness,Jeddah,Retail
ORD_0000384,CUST_01391,2023-01-25,2023-01-25 00:00:00.000000,927.47,Wellness,Riyadh,Retail
ORD_0000385,CUST_00367,2021-03-14,2021-03-14 00:00:00.000000,135.0,Wellness,Dammam,Retail
ORD_0000386,CUST_01215,2024-09-20,2024-09-20 00:00:00.000000,970.33,Wellness,Dammam,Retail
ORD_0000387,CUST_00501,2021-08-14,2021-08-14 00:00:00.000000,136.43,Wellness,Mecca,Retail
ORD_0000388,CUST_01408,2024-05-03,2024-05-03 00:00:00.000000,955.46,Wellness,Dammam,Retail
ORD_0000389,CUST_01588,2024-11-03,2024-11-03 00:00:00.000000,991.34,Medication,Riyadh,Corporate
ORD_0000390,CUST_01592,2023-07-27,2023-07-27 00:00:00.000000,867.6,Wellness,Riyadh,Retail
ORD_0000391,CUST_01295,2025-01-17,2025-01-17 21:27:26.726173,456.22,Medication,Mecca,Retail
ORD_0000392,CUST_00249,2025-07-12,2025-07-12 00:00:00.000000,648.58,Medication,Jeddah,Retail
ORD_0000393,CUST_00047,2024-12-09,2024-12-09 00:00:00.000000,581.52,Wellness,Medina,Retail
ORD_0000394,CUST_01420,2024-08-15,2024-08-15 00:00:00.000000,112.66,Wellness,Dammam,Retail
ORD_0000395,CUST_00991,2024-02-03,2024-02-03 00:00:00.000000,708.68,Medication,Riyadh,Retail
ORD_0000396,CUST_00203,2023-12-19,2023-12-19 00:00:00.000000,82.23,Personal Care,Jeddah,Retail
ORD_0000397,CUST_00378,2023-10-25,2023-10-25 21:27:26.726191,816.61,Personal Care,Jeddah,Retail
ORD_0000398,CUST_01604,2025-02-06,2025-02-06 00:00:00.000000,539.49,Personal Care,Medina,Retail
ORD_0000399,CUST_01103,2025-07-01,2025-07-01 00:00:00.000000,822.45,Medication,Riyadh,Retail
ORD_0000400,CUST_01977,2025-04-09,2025-04-09 00:00:00.000000,899.65,Personal Care,Medina,Retail
ORD_0000401,CUST_01423,2022-03-03,2022-03-03 00:00:00.000000,25.22,Wellness,Mecca,Retail
ORD_0000402,CUST_00251,2021-03-03,2021-03-03 00:00:00.000000,146.24,Medication,Medina,Retail
ORD_0000403,CUST_00179,2025-03-04,2025-03-04 00:00:00.000000,271.63,Medication,Mecca,Retail
ORD_0000404,CUST_00255,2024-08-10,2024-08-10 00:00:00.000000,312.61,Medication,Dammam,Corporate
ORD_0000405,CUST_00866,2022-04-02,2022-04-02 00:00:00.000000,263.37,Personal Care,Dammam,Retail
ORD_0000406,CUST_01852,2023-06-28,2023-06-28 00:00:00.000000,665.97,Personal Care,Mecca,Retail
ORD_0000407,CUST_01004,2024-06-24,2024-06-24 00:00:00.000000,326.68,Wellness,Mecca,Retail
ORD_0000408,CUST_01241,2024-06-21,2024-06-21 00:00:00.000000,520.38,Personal Care,Mecca,Retail
ORD_0000409,CUST_01678,2020-11-21,2020-11-21 00:00:00.000000,252.36,Wellness,Riyadh,Retail
ORD_0000410,CUST_01753,2022-03-30,2022-03-30 00:00:00.000000,958.27,Medication,Mecca,Retail
ORD_0000411,CUST_01211,2022-06-16,2022-06-16 00:00:00.000000,291.85,Wellness,Riyadh,Corporate
ORD_0000412,CUST_00152,2023-10-25,2023-10-25 00:00:00.000000,269.87,Medication,Mecca,Retail
ORD_0000413,CUST_00819,2023-11-05,2023-11-05 00:00:00.000000,101.59,Wellness,Riyadh,Retail
ORD_0000414,CUST_01925,2025-06-26,2025-06-26 00:00:00.000000,160.38,Personal Care,Riyadh,Retail
ORD_0000415,CUST_01500,2023-03-07,2023-03-07 00:00:00.000000,995.45,Medication,Riyadh,VIP
ORD_0000416,CUST_01463,2024-05-27,2024-05-27 00:00:00.000000,572.37,Personal Care,Jeddah,Retail
ORD_0000417,CUST_01238,2021-04-12,2021-04-12 00:00:00.000000,431.29,Wellness,Riyadh,Retail
ORD_0000418,CUST_00776,2021-07-19,2021-07-19 00:00:00.000000,964.74,Wellness,Medina,Retail
ORD_0000419,CUST_00255,2024-10-01,2024-10-01 00:00:00.000000,127.79,Medication,Dammam,Corporate
ORD_0000420,CUST_00674,2024-05-18,2024-05-18 00:00:00.000000,107.19,Wellness,Mecca,Retail
ORD_0000421,CUST_00299,2024-04-25,2024-04-25 21:27:26.726257,241.25,Medication,Riyadh,Retail
ORD_0000422,CUST_00775,2022-10-25,2022-10-25 00:00:00.000000,787.08,Personal Care,Jeddah,Retail
ORD_0000423,CUST_01491,2023-01-18,2023-01-18 00:00:00.000000,597.05,Medication,Riyadh,Retail
ORD_0000424,CUST_01083,2022-06-25,2022-06-25 00:00:00.000000,706.45,Personal Care,Jeddah,Retail
ORD_0000425,CUST_00555,2024-04-08,2024-04-08 00:00:00.000000,117.08,Wellness,Jeddah,Retail
ORD_0000426,CUST_01938,2024-11-15,2024-11-15 00:00:00.000000,401.77,Personal Care,Mecca,Corporate
ORD_0000427,CUST_01388,2024-08-01,2024-08-01 00:00:00.000000,487.32,Medication,Dammam,Retail
ORD_0000428,CUST_01406,2023-07-29,2023-07-29 00:00:00.000000,718.96,Medication,Medina,Retail
ORD_0000429,CUST_00775,2025-05-29,2025-05-29 00:00:00.000000,740.71,Personal Care,Jeddah,Retail
ORD_0000430,CUST_01309,2024-02-13,2024-02-13 00:00:00.000000,713.35,Personal Care,Riyadh,Retail
ORD_0000431,CUST_00856,2025-06-17,2025-06-17 00:00:00.000000,468.63,Wellness,Riyadh,Retail
ORD_0000432,CUST_01635,2022-12-05,2022-12-05 00:00:00.000000,512.18,Wellness,Dammam,Retail
ORD_0000433,CUST_01066,2025-08-30,2025-08-30 00:00:00.000000,883.76,Wellness,Medina,Corporate
ORD_0000434,CUST_01301,2021-06-01,2021-06-01 00:00:00.000000,948.51,Wellness,Riyadh,VIP
ORD_0000435,CUST_01731,2020-08-21,2020-08-21 00:00:00.000000,641.98,Medication,Jeddah,Retail
ORD_0000436,CUST_01935,2022-06-20,2022-06-20 00:00:00.000000,181.81,Personal Care,Mecca,Retail
ORD_0000437,CUST_00585,2024-10-09,2024-10-09 00:00:00.000000,931.0,Medication,Riyadh,Retail
ORD_0000438,CUST_01970,2023-07-01,2023-07-01 00:00:00.000000,683.49,Medication,Dammam,Retail
ORD_0000439,CUST_00982,2025-08-20,2025-08-20 00:00:00.000000,524.71,Personal Care,Riyadh,Retail
ORD_0000440,CUST_01429,2022-01-06,2022-01-06 00:00:00.000000,417.36,Personal Care,Dammam,Retail
ORD_0000441,CUST_00014,2024-10-12,2024-10-12 00:00:00.000000,708.54,Medication,Jeddah,VIP
ORD_0000442,CUST_01513,2024-08-01,2024-08-01 00:00:00.000000,951.85,Personal Care,Riyadh,Retail
ORD_0000443,CUST_01400,2020-07-01,2020-07-01 00:00:00.000000,615.23,Personal Care,Riyadh,Retail
ORD_0000444,CUST_01905,2025-02-01,2025-02-01 00:00:00.000000,905.72,Wellness,Mecca,Retail
ORD_0000445,CUST_01719,2020-12-29,2020-12-29 00:00:00.000000,523.41,Wellness,Riyadh,Retail
ORD_0000446,CUST_01014,2023-11-14,2023-11-14 00:00:00.000000,187.07,Wellness,Dammam,VIP
ORD_0000447,CUST_01871,2023-09-02,2023-09-02 00:00:00.000000,835.09,Medication,Medina,VIP
ORD_0000448,CUST_00594,2022-08-23,2022-08-23 00:00:00.000000,493.46,Medication,Mecca,Retail
ORD_0000449,CUST_01511,2023-08-31,2023-08-31 00:00:00.000000,577.47,Wellness,Medina,VIP
ORD_0000450,CUST_01902,2024-09-15,2024-09-15 00:00:00.000000,525.22,Wellness,Dammam,Retail
ORD_0000451,CUST_01827,2024-09-27,2024-09-27 00:00:00.000000,851.38,Medication,Riyadh,Retail
ORD_0000452,CUST_01260,2023-07-30,2023-07-30 00:00:00.000000,341.98,Medication,Dammam,Retail
ORD_0000453,CUST_00716,2025-07-08,2025-07-08 00:00:00.000000,727.98,Medication,Dammam,VIP
ORD_0000454,CUST_00207,2023-03-18,2023-03-18 00:00:00.000000,502.21,Personal Care,Mecca,Retail
ORD_0000455,CUST_01840,2023-01-02,2023-01-02 00:00:00.000000,422.5,Medication,Riyadh,Retail
ORD_0000456,CUST_00318,2025-09-05,2025-09-05 00:00:00.000000,265.13,Wellness,Dammam,Retail
ORD_0000457,CUST_00612,2022-08-13,2022-08-13 00:00:00.000000,439.77,Wellness,Dammam,Retail
ORD_0000458,CUST_00222,2022-11-29,2022-11-29 00:00:00.000000,663.15,Medication,Dammam,Retail
ORD_0000459,CUST_00724,2024-07-05,2024-07-05 00:00:00.000000,445.28,Personal Care,Dammam,Retail
ORD_0000460,CUST_00406,2021-03-30,2021-03-30 00:00:00.000000,205.78,Wellness,Mecca,VIP
ORD_0000461,CUST_00862,2025-07-21,2025-07-21 00:00:00.000000,344.59,Personal Care,Medina,Retail
ORD_0000462,CUST_00407,2023-11-07,2023-11-07 00:00:00.000000,960.5,Medication,Riyadh,Retail
ORD_0000463,CUST_00862,2024-02-15,2024-02-15 00:00:00.000000,559.12,Personal Care,Medina,Retail
ORD_0000464,CUST_00260,2022-12-23,2022-12-23 00:00:00.000000,756.07,Wellness,Medina,Retail
ORD_0000465,CUST_01027,2023-12-01,2023-12-01 00:00:00.000000,148.79,Medication,Riyadh,Retail
ORD_0000466,CUST_00258,2024-09-16,2024-09-16 21:27:26.726382,357.24,Medication,Riyadh,Retail
ORD_0000467,CUST_01389,2024-03-22,2024-03-22 00:00:00.000000,441.07,Medication,Mecca,Retail
ORD_0000468,CUST_00889,2024-09-29,2024-09-29 00:00:00.000000,303.68,Wellness,Riyadh,Retail
ORD_0000469,CUST_00507,2024-10-17,2024-10-17 00:00:00.000000,169.45,Medication,Riyadh,Retail
ORD_0000470,CUST_00575,2022-06-16,2022-06-16 00:00:00.000000,866.88,Medication,Mecca,Retail
ORD_0000471,CUST_01364,2025-08-07,2025-08-07 00:00:00.000000,440.58,Medication,Jeddah,Retail
ORD_0000472,CUST_01435,2024-07-09,2024-07-09 00:00:00.000000,618.88,Personal Care,Mecca,Retail
ORD_0000473,CUST_01288,2025-02-17,2025-02-17 00:00:00.000000,165.75,Wellness,Mecca,Retail
ORD_0000474,CUST_00078,2021-10-25,2021-10-25 00:00:00.000000,990.59,Wellness,Riyadh,Retail
ORD_0000475,CUST_00036,2025-08-05,2025-08-05 00:00:00.000000,215.65,Wellness,Jeddah,Retail
ORD_0000476,CUST_00834,2024-03-29,2024-03-29 00:00:00.000000,320.32,Medication,Riyadh,VIP
ORD_0000477,CUST_00454,2023-04-06,2023-04-06 00:00:00.000000,437.55,Wellness,Jeddah,Retail
ORD_0000478,CUST_01318,2022-06-02,2022-06-02 00:00:00.000000,318.2,Wellness,Riyadh,Retail
ORD_0000479,CUST_01931,2022-06-22,2022-06-22 00:00:00.000000,717.35,Medication,Mecca,Retail
ORD_0000480,CUST_00372,2021-07-11,2021-07-11 00:00:00.000000,20.53,Wellness,Medina,Retail
ORD_0000481,CUST_00434,2022-10-29,2022-10-29 00:00:00.000000,482.62,Medication,Mecca,Retail
ORD_0000482,CUST_00882,2023-01-21,2023-01-21 00:00:00.000000,267.22,Wellness,Riyadh,Retail
ORD_0000483,CUST_00623,2023-10-29,2023-10-29 21:27:26.726429,114.95,Medication,Jeddah,Retail
ORD_0000484,CUST_00678,2023-12-19,2023-12-19 00:00:00.000000,746.47,Personal Care,Riyadh,VIP
ORD_0000485,CUST_01083,2023-12-01,2023-12-01 00:00:00.000000,384.16,Medication,Jeddah,Retail
