OrderID,Timestamp,ProductID,ProductName,Category,Quantity,GrossValue,DiscountValue,CostOfGoodsSold,CustomerID,City,LocationID,Channel,OrderStatus
ORD190,2024-09-07 07:49:49,P902,Supplements Product 902,Supplements,3,465.24,19.75,193.32,C6941,Jeddah,E042,Web,Completed
ORD191,2024-09-25 15:17:02,P750,Pain Relief Product 750,Pain Relief,5,417.3,0.0,192.7,C12045,Dammam,E002,Web,Completed
ORD192,2024-09-21 08:49:39,P1309,Skincare Product 1309,Skincare,2,246.14,0.0,104.02,C4454,Dammam,E001,Retail,Returned
ORD193,2025-03-12 12:53:28,P3535,Supplements Product 3535,Supplements,2,363.08,54.16,172.08,C3159,Jeddah,E009,Mobile,Completed
ORD194,2024-11-09 00:41:35,P3159,Supplements Product 3159,Supplements,2,295.62,0.0,153.16,C4414,Dammam,E021,Mobile,Completed
ORD195,2025-06-06 17:27:22,P4784,Skincare Product 4784,Skincare,1,111.27,0.0,54.91,C12018,Dammam,E043,Web,Completed
ORD196,2025-08-03 17:27:40,P3575,Medical Devices Product 3575,Medical Devices,5,434.85,50.9,178.45,C1733,Riyadh,E048,Retail,Completed
ORD197,2025-03-11 18:23:01,P206,Personal Care Product 206,Personal Care,3,30.6,0.0,13.47,C3549,Dammam,E014,Mobile,Completed
ORD198,2025-06-17 10:14:54,P1724,Medical Devices Product 1724,Medical Devices,1,60.32,7.41,28.04,C5372,Riyadh,E039,Mobile,Completed
ORD199,2025-05-08 06:16:02,P659,Medical Devices Product 659,Medical Devices,5,343.3,0.0,155.05,C8188,Jeddah,E031,Web,Completed
ORD200,2025-08-13 21:03:42,P1587,First Aid Product 1587,First Aid,1,77.05,0.0,45.25,C12619,Riyadh,E020,Retail,Completed
ORD201,2024-09-30 18:30:28,P1650,First Aid Product 1650,First Aid,2,188.72,27.2,113.0,C6159,Riyadh,E013,Mobile,Completed
ORD202,2025-04-03 08:00:03,P533,Supplements Product 533,Supplements,4,520.0,0.0,295.52,C4592,Riyadh,E044,Mobile,Completed
ORD203,2024-11-24 20:02:25,P3521,Medical Devices Product 3521,Medical Devices,1,193.06,0.0,96.22,C12384,Riyadh,E007,Mobile,Completed
ORD204,2025-05-30 11:53:58,P2027,Medical Devices Product 2027,Medical Devices,5,153.2,0.0,75.1,C6202,Dammam,E024,Web,Returned
ORD205,2024-10-16 22:50:34,P2329,Vitamins Product 2329,Vitamins,3,61.14,2.55,32.37,C8256,Jeddah,E028,Web,Completed
ORD206,2024-11-11 08:21:16,P1986,Skincare Product 1986,Skincare,1,144.75,0.0,70.92,C5254,Dammam,E031,Retail,Completed
ORD207,2025-08-22 23:53:53,P400,Personal Care Product 400,Personal Care,4,444.72,0.0,258.32,C10315,Riyadh,E048,Mobile,Completed
ORD208,2025-06-23 20:06:11,P1413,Pain Relief Product 1413,Pain Relief,2,53.22,0.0,29.52,C8403,Riyadh,E008,Web,Completed
ORD209,2025-05-10 16:17:24,P2276,Medical Devices Product 2276,Medical Devices,4,649.56,0.0,337.4,C10204,Dammam,E003,Mobile,Completed
ORD210,2025-04-22 02:39:54,P761,Personal Care Product 761,Personal Care,2,228.18,0.0,136.3,C9714,Riyadh,E045,Web,Completed
ORD211,2025-01-01 22:36:24,P3818,Medical Devices Product 3818,Medical Devices,5,409.45,0.0,171.75,C2103,Jeddah,E044,Web,Completed
ORD212,2025-02-11 03:18:01,P645,First Aid Product 645,First Aid,3,406.23,34.24,198.60000000000002,C8379,Riyadh,E045,Web,Completed
ORD213,2025-01-22 08:34:20,P2087,Medical Devices Product 2087,Medical Devices,5,291.65,0.0,150.0,C3859,Dammam,E040,Mobile,Completed
ORD214,2025-08-28 11:20:38,P3938,Medical Devices Product 3938,Medical Devices,3,146.52,0.0,73.19999999999999,C749,Riyadh,E035,Retail,Completed
ORD215,2024-12-30 10:26:42,P2896,Personal Care Product 2896,Personal Care,4,271.52,0.0,150.24,C3000,Riyadh,E025,Mobile,Completed
ORD216,2024-11-30 18:17:45,P1043,Skincare Product 1043,Skincare,1,137.73,0.0,64.25,C10469,Dammam,E007,Retail,Completed
ORD217,2025-03-09 00:17:31,P2180,Pain Relief Product 2180,Pain Relief,2,368.14,0.0,174.6,C13698,Jeddah,E022,Web,Completed
ORD218,2024-09-22 07:42:52,P4236,Vitamins Product 4236,Vitamins,4,266.88,8.95,121.24,C12469,Dammam,E005,Web,Completed
ORD219,2025-06-18 22:37:32,P649,Vitamins Product 649,Vitamins,1,157.21,0.0,65.42,C11682,Dammam,E022,Web,Completed
ORD220,2024-10-22 13:33:35,P2311,First Aid Product 2311,First Aid,4,436.04,7.23,245.12,C4947,Jeddah,E015,Web,Returned
ORD221,2025-01-09 14:32:59,P4642,Medical Devices Product 4642,Medical Devices,4,394.48,41.73,208.04,C10338,Jeddah,E025,Web,Completed
ORD222,2024-12-28 15:23:38,P2811,Medical Devices Product 2811,Medical Devices,4,360.08,0.0,171.2,C5847,Jeddah,E029,Web,Completed
ORD223,2024-11-21 06:49:00,P2082,Pain Relief Product 2082,Pain Relief,5,782.35,0.0,339.0,C4389,Riyadh,E049,Mobile,Completed
ORD224,2025-06-09 20:05:19,P1724,Medical Devices Product 1724,Medical Devices,4,241.28,0.0,112.16,C4810,Jeddah,E003,Web,Completed
ORD225,2024-12-25 22:35:48,P4689,Supplements Product 4689,Supplements,2,130.76,15.92,57.76,C8226,Jeddah,E006,Web,Completed
ORD226,2025-02-02 06:50:32,P517,Wellness Product 517,Wellness,5,271.25,38.0,139.55,C835,Jeddah,E016,Web,Completed
ORD227,2025-07-01 19:51:36,P107,Supplements Product 107,Supplements,2,287.82,0.0,116.68,C11377,Dammam,E032,Web,Completed
ORD228,2025-03-28 11:13:30,P798,Wellness Product 798,Wellness,4,551.52,0.0,294.28,C11906,Riyadh,E037,Mobile,Completed
ORD229,2025-05-26 11:27:41,P1053,Pain Relief Product 1053,Pain Relief,1,145.59,0.0,63.52,C12145,Dammam,E002,Mobile,Completed
ORD230,2025-02-26 12:21:05,P713,Supplements Product 713,Supplements,3,332.88,40.94,154.68,C6424,Dammam,E036,Web,Completed
ORD231,2025-06-07 04:09:14,P2149,First Aid Product 2149,First Aid,5,785.65,6.74,361.59999999999997,C4803,Jeddah,E029,Web,Completed
ORD232,2025-04-20 20:32:40,P3099,Supplements Product 3099,Supplements,2,78.94,0.0,41.5,C11174,Dammam,E021,Retail,Completed
ORD233,2025-04-26 10:17:29,P3869,Personal Care Product 3869,Personal Care,2,157.48,0.0,87.8,C2191,Riyadh,E011,Web,Returned
ORD234,2025-04-29 21:16:26,P1903,Skincare Product 1903,Skincare,1,30.23,0.0,16.03,C14270,Riyadh,E012,Mobile,Completed
ORD235,2024-09-21 09:38:08,P251,First Aid Product 251,First Aid,3,276.6,0.0,124.44,C5027,Riyadh,E027,Web,Completed
ORD236,2024-09-11 03:31:32,P3328,Skincare Product 3328,Skincare,5,765.35,0.0,417.45,C2337,Riyadh,E036,Mobile,Completed
ORD237,2024-12-31 04:47:09,P2005,Vitamins Product 2005,Vitamins,4,589.56,0.0,276.0,C105,Riyadh,E003,Web,Completed
ORD238,2025-05-10 00:03:46,P490,First Aid Product 490,First Aid,3,451.14,0.0,212.61,C1006,Riyadh,E027,Mobile,Completed
ORD239,2025-05-02 06:40:33,P1126,Pain Relief Product 1126,Pain Relief,1,142.96,9.66,75.9,C3025,Dammam,E025,Mobile,Completed
ORD240,2024-10-13 14:29:21,P3025,Supplements Product 3025,Supplements,4,781.56,0.0,373.24,C097,Dammam,E045,Mobile,Completed
ORD241,2024-11-05 23:57:48,P256,Pain Relief Product 256,Pain Relief,2,213.48,0.0,109.22,C13892,Riyadh,E002,Retail,Returned
ORD242,2025-02-02 19:04:15,P3263,Vitamins Product 3263,Vitamins,5,532.95,32.66,313.65,C12153,Jeddah,E003,Mobile,Completed
ORD243,2025-05-05 10:13:44,P4998,First Aid Product 4998,First Aid,4,373.52,0.0,171.2,C11050,Riyadh,E017,Web,Completed
ORD244,2025-04-30 22:30:10,P2005,Vitamins Product 2005,Vitamins,5,736.95,0.0,345.0,C11593,Dammam,E024,Mobile,Completed
ORD245,2025-02-23 05:00:56,P1566,Personal Care Product 1566,Personal Care,2,388.46,0.0,163.84,C9562,Riyadh,E001,Web,Completed
ORD246,2025-04-17 12:40:18,P4519,First Aid Product 4519,First Aid,4,309.08,0.0,150.76,C2253,Dammam,E002,Mobile,Returned
ORD247,2025-01-20 12:04:36,P762,Skincare Product 762,Skincare,1,158.23,0.0,74.71,C543,Riyadh,E029,Web,Completed
ORD248,2025-07-12 22:00:20,P4151,Medical Devices Product 4151,Medical Devices,2,363.26,8.47,188.46,C6167,Dammam,E007,Web,Completed
ORD249,2025-05-30 20:05:39,P3334,Wellness Product 3334,Wellness,4,726.48,0.0,386.12,C5644,Riyadh,E007,Web,Completed
ORD250,2024-09-26 06:46:28,P1662,Pain Relief Product 1662,Pain Relief,4,581.16,0.0,347.88,C4428,Riyadh,E030,Retail,Completed
ORD251,2024-09-28 01:04:35,P4764,Personal Care Product 4764,Personal Care,3,294.96,52.19,125.37,C264,Jeddah,E033,Mobile,Completed
ORD252,2025-06-27 12:54:24,P603,Personal Care Product 603,Personal Care,1,62.6,0.0,33.4,C9008,Riyadh,E012,Web,Completed
ORD253,2024-11-11 02:17:54,P486,Personal Care Product 486,Personal Care,5,608.45,0.0,275.65000000000003,C11176,Jeddah,E028,Mobile,Completed
ORD254,2025-02-20 12:34:29,P402,Pain Relief Product 402,Pain Relief,4,553.2,93.54,331.88,C13828,Dammam,E006,Web,Completed
ORD255,2025-02-09 11:06:30,P3658,Wellness Product 3658,Wellness,3,262.86,0.0,133.07999999999998,C8374,Jeddah,E016,Web,Completed
ORD256,2025-01-16 15:58:19,P2931,Pain Relief Product 2931,Pain Relief,1,111.58,0.0,53.71,C5211,Dammam,E037,Web,Completed
ORD257,2024-09-20 18:36:45,P2350,Supplements Product 2350,Supplements,4,261.2,0.0,147.4,C10260,Jeddah,E012,Retail,Returned
ORD258,2025-05-04 03:48:50,P2718,Vitamins Product 2718,Vitamins,4,538.96,0.0,218.68,C10371,Dammam,E014,Mobile,Completed
ORD259,2024-12-04 19:19:33,P1875,Wellness Product 1875,Wellness,5,809.7,0.0,442.59999999999997,C710,Dammam,E032,Mobile,Completed
ORD260,2025-01-03 14:18:58,P4209,Supplements Product 4209,Supplements,2,115.68,13.39,60.54,C8787,Jeddah,E020,Web,Completed
ORD261,2025-03-04 18:56:58,P3470,Wellness Product 3470,Wellness,5,383.05,0.0,228.1,C2095,Riyadh,E028,Web,Completed
ORD262,2024-09-11 10:54:11,P3539,Supplements Product 3539,Supplements,1,21.32,0.0,10.41,C8247,Dammam,E038,Mobile,Completed
ORD263,2025-01-02 04:03:57,P4006,Medical Devices Product 4006,Medical Devices,3,409.05,0.0,240.09,C10795,Riyadh,E004,Web,Completed
ORD264,2024-09-08 20:41:35,P2833,Personal Care Product 2833,Personal Care,3,151.98,0.0,80.52,C9938,Jeddah,E027,Web,Completed
ORD265,2025-06-07 02:40:14,P4903,Personal Care Product 4903,Personal Care,4,403.16,0.0,174.52,C6733,Dammam,E023,Web,Completed
ORD266,2025-04-02 17:19:42,P3792,Wellness Product 3792,Wellness,3,55.56,0.0,31.410000000000004,C9473,Dammam,E028,Web,Completed
ORD267,2025-08-05 08:27:33,P1000,First Aid Product 1000,First Aid,5,136.0,0.0,70.1,C2202,Jeddah,E040,Retail,Completed
ORD268,2024-10-11 07:48:10,P4258,Vitamins Product 4258,Vitamins,3,266.79,0.0,122.13,C14501,Jeddah,E031,Mobile,Completed
ORD269,2025-01-18 06:03:53,P2805,Personal Care Product 2805,Personal Care,1,27.54,0.0,13.03,C2802,Riyadh,E019,Web,Completed
ORD270,2025-07-09 02:20:02,P3800,Vitamins Product 3800,Vitamins,5,819.25,159.38,341.25,C12862,Dammam,E036,Mobile,Completed
ORD271,2024-11-14 07:51:05,P1798,Wellness Product 1798,Wellness,4,714.72,0.0,303.2,C760,Jeddah,E027,Mobile,Completed
ORD272,2025-05-02 23:07:48,P049,Pain Relief Product 49,Pain Relief,5,546.25,66.5,257.55,C7170,Dammam,E046,Retail,Completed
ORD273,2025-05-15 22:54:30,P2955,Personal Care Product 2955,Personal Care,4,705.84,0.0,322.92,C12697,Dammam,E026,Web,Completed
ORD274,2025-03-31 19:49:34,P747,Skincare Product 747,Skincare,1,181.7,5.81,80.69,C4239,Dammam,E013,Web,Completed
ORD275,2025-06-21 08:36:07,P2739,Medical Devices Product 2739,Medical Devices,2,379.16,0.0,159.4,C1368,Riyadh,E005,Web,Completed
ORD276,2025-02-12 12:41:17,P4401,Personal Care Product 4401,Personal Care,3,330.42,50.4,166.05,C3822,Riyadh,E034,Web,Completed
ORD277,2024-11-08 02:50:07,P143,Wellness Product 143,Wellness,5,484.75,0.0,199.45,C6057,Riyadh,E021,Retail,Completed
ORD278,2025-08-06 21:35:44,P055,First Aid Product 55,First Aid,4,424.68,0.0,236.92,C1552,Riyadh,E029,Mobile,Completed
ORD279,2025-06-18 03:46:02,P1857,Supplements Product 1857,Supplements,5,994.3,0.0,525.75,C12529,Riyadh,E038,Web,Completed
ORD280,2025-02-03 09:16:17,P338,Vitamins Product 338,Vitamins,2,93.1,8.24,51.02,C11621,Dammam,E015,Web,Completed
ORD281,2025-05-03 13:30:20,P2849,Vitamins Product 2849,Vitamins,3,384.54,0.0,225.95999999999998,C257,Riyadh,E004,Web,Completed
ORD282,2024-10-21 19:15:30,P3745,Wellness Product 3745,Wellness,3,366.18,47.84,170.76,C2324,Riyadh,E042,Web,Completed
ORD283,2024-09-08 21:00:15,P3189,Personal Care Product 3189,Personal Care,4,376.76,0.0,186.52,C12022,Jeddah,E008,Mobile,Completed
ORD284,2025-04-19 23:23:25,P1959,Medical Devices Product 1959,Medical Devices,2,118.12,0.0,56.26,C10363,Jeddah,E003,Web,Completed
ORD285,2024-11-30 10:16:06,P564,Supplements Product 564,Supplements,1,196.74,0.0,110.2,C11348,Dammam,E024,Web,Completed
ORD286,2025-05-09 23:39:46,P2111,Skincare Product 2111,Skincare,3,43.05,0.78,21.27,C2753,Dammam,E039,Mobile,Completed
ORD287,2025-01-12 00:56:58,P2614,Personal Care Product 2614,Personal Care,2,148.12,1.36,65.98,C12952,Riyadh,E010,Web,Completed
ORD288,2025-05-31 07:29:27,P2538,Personal Care Product 2538,Personal Care,5,470.3,0.0,238.0,C1162,Riyadh,E019,Mobile,Completed
ORD289,2025-05-06 11:29:11,P1478,Supplements Product 1478,Supplements,5,449.55,86.6,213.0,C14402,Jeddah,E046,Web,Completed
ORD290,2025-04-09 14:58:03,P4355,Wellness Product 4355,Wellness,2,71.48,0.36,34.12,C349,Riyadh,E005,Retail,Completed
ORD291,2025-06-14 11:53:06,P3193,Wellness Product 3193,Wellness,5,122.15,2.95,54.55,C194,Jeddah,E015,Retail,Completed
ORD292,2025-04-29 13:47:23,P1769,Personal Care Product 1769,Personal Care,4,423.16,0.0,188.48,C1043,Riyadh,E031,Web,Completed
ORD293,2025-08-23 04:13:07,P1772,Skincare Product 1772,Skincare,1,32.24,0.0,13.31,C2055,Dammam,E007,Retail,Completed
ORD294,2025-05-21 22:27:45,P2923,First Aid Product 2923,First Aid,3,457.35,0.0,195.93,C2574,Dammam,E021,Retail,Completed
ORD295,2024-10-16 10:41:20,P1374,Pain Relief Product 1374,Pain Relief,4,667.24,29.14,369.8,C10153,Riyadh,E013,Web,Completed
ORD296,2025-08-12 09:19:13,P1240,Supplements Product 1240,Supplements,5,719.35,0.0,363.8,C6845,Riyadh,E016,Web,Completed
ORD297,2025-03-25 08:35:02,P256,Pain Relief Product 256,Pain Relief,4,426.96,10.8,218.44,C2117,Jeddah,E033,Web,Completed
ORD298,2025-08-20 00:44:31,P001,Pain Relief Product 1,Pain Relief,2,72.7,0.0,40.0,C12034,Dammam,E032,Mobile,Completed
ORD299,2024-09-29 15:12:52,P3599,Skincare Product 3599,Skincare,2,181.86,0.0,81.7,C14838,Dammam,E003,Web,Completed
ORD300,2025-08-26 14:54:32,P2388,Skincare Product 2388,Skincare,3,175.59,29.63,93.81,C9475,Dammam,E030,Web,Completed
ORD301,2025-04-30 18:38:26,P4153,Supplements Product 4153,Supplements,2,260.72,0.0,120.62,C8952,Riyadh,E002,Retail,Completed
ORD302,2025-07-29 20:53:42,P2959,Medical Devices Product 2959,Medical Devices,5,935.2,0.0,483.5,C1622,Jeddah,E046,Web,Completed
ORD303,2025-02-13 07:10:34,P3305,Pain Relief Product 3305,Pain Relief,3,210.21,0.0,120.09,C10440,Jeddah,E048,Web,Completed
ORD304,2025-06-28 06:55:25,P1086,First Aid Product 1086,First Aid,2,185.62,30.75,82.82,C10418,Jeddah,E049,Web,Completed
ORD305,2025-05-11 18:50:24,P3082,Personal Care Product 3082,Personal Care,1,136.73,0.0,61.61,C3105,Dammam,E037,Mobile,Completed
ORD306,2025-07-28 06:20:53,P3632,Personal Care Product 3632,Personal Care,3,586.8,0.0,255.89999999999998,C10003,Dammam,E024,Web,Returned
ORD307,2025-01-18 11:36:49,P053,Vitamins Product 53,Vitamins,3,554.88,98.27,287.4,C6520,Jeddah,E013,Retail,Completed
ORD308,2024-11-03 11:14:03,P4624,First Aid Product 4624,First Aid,2,210.86,39.9,111.7,C11738,Jeddah,E036,Retail,Completed
ORD309,2025-03-02 21:04:59,P2468,Pain Relief Product 2468,Pain Relief,4,688.6,0.0,378.76,C10545,Dammam,E046,Web,Completed
ORD310,2024-10-10 01:51:56,P2142,Skincare Product 2142,Skincare,4,564.96,0.0,332.72,C3400,Jeddah,E031,Web,Completed
ORD311,2025-03-26 18:19:14,P2531,Skincare Product 2531,Skincare,4,585.2,0.0,320.04,C9695,Riyadh,E019,Web,Completed
ORD312,2024-12-20 17:21:53,P2629,Pain Relief Product 2629,Pain Relief,1,96.56,0.0,57.84,C8893,Riyadh,E026,Web,Completed
ORD313,2024-12-04 01:32:00,P1253,Personal Care Product 1253,Personal Care,1,39.26,0.0,21.54,C14407,Dammam,E019,Web,Completed
ORD314,2025-05-19 09:54:32,P943,Vitamins Product 943,Vitamins,1,108.77,9.92,56.32,C3920,Dammam,E029,Web,Completed
ORD315,2024-10-09 00:00:03,P3109,Wellness Product 3109,Wellness,4,735.84,29.24,436.4,C900,Riyadh,E034,Mobile,Completed
ORD316,2025-03-15 06:40:56,P4463,Medical Devices Product 4463,Medical Devices,1,29.03,0.0,14.69,C10088,Riyadh,E042,Mobile,Completed
ORD317,2024-11-30 01:08:22,P2425,First Aid Product 2425,First Aid,5,318.85,0.0,148.1,C5777,Jeddah,E022,Mobile,Completed
ORD318,2025-01-21 03:13:54,P1608,Medical Devices Product 1608,Medical Devices,4,110.56,0.0,52.76,C4723,Riyadh,E013,Web,Completed
ORD319,2024-11-29 08:42:56,P3555,Supplements Product 3555,Supplements,2,247.4,0.0,136.2,C8069,Riyadh,E049,Web,Completed
ORD320,2025-07-12 13:19:09,P2650,First Aid Product 2650,First Aid,2,132.9,0.0,64.06,C11724,Dammam,E002,Web,Completed
ORD321,2025-04-21 03:01:42,P2918,Skincare Product 2918,Skincare,2,239.28,0.0,108.48,C4980,Jeddah,E046,Retail,Completed
ORD322,2025-04-13 21:07:13,P4281,Skincare Product 4281,Skincare,4,350.04,56.19,189.32,C14985,Jeddah,E002,Mobile,Completed
ORD323,2024-12-07 17:53:45,P1064,First Aid Product 1064,First Aid,1,64.7,0.0,33.57,C10698,Dammam,E048,Mobile,Completed
ORD324,2025-08-25 10:11:00,P919,Skincare Product 919,Skincare,1,170.05,0.0,72.17,C1911,Jeddah,E044,Mobile,Completed
ORD325,2025-05-20 17:51:03,P1056,Vitamins Product 1056,Vitamins,2,206.02,0.0,100.06,C7549,Jeddah,E027,Web,Completed
ORD326,2025-02-19 18:16:47,P2425,First Aid Product 2425,First Aid,2,127.54,0.0,59.24,C4054,Riyadh,E005,Web,Completed
ORD327,2024-10-10 06:57:05,P2775,First Aid Product 2775,First Aid,1,66.73,3.41,31.42,C9003,Riyadh,E031,Web,Completed
ORD328,2025-04-21 17:40:32,P1139,Skincare Product 1139,Skincare,5,673.2,0.0,391.3,C7459,Jeddah,E002,Web,Completed
ORD329,2025-04-03 17:39:35,P3618,Skincare Product 3618,Skincare,4,440.48,0.0,252.8,C8050,Jeddah,E012,Web,Completed
ORD330,2025-03-09 13:49:41,P4591,First Aid Product 4591,First Aid,1,13.52,1.23,5.76,C9359,Riyadh,E003,Mobile,Completed
ORD331,2025-05-06 17:02:00,P4399,Skincare Product 4399,Skincare,2,344.4,0.0,201.34,C506,Jeddah,E035,Retail,Completed
ORD332,2025-07-19 21:14:39,P4693,Wellness Product 4693,Wellness,5,823.4,71.24,381.4,C9114,Riyadh,E002,Web,Completed
ORD333,2025-04-12 07:22:22,P1123,Wellness Product 1123,Wellness,4,633.4,0.0,286.04,C8588,Riyadh,E006,Mobile,Completed
ORD334,2025-06-25 18:20:54,P3099,Supplements Product 3099,Supplements,3,118.41,0.0,62.25,C5635,Riyadh,E016,Mobile,Completed
ORD335,2025-01-02 16:21:58,P2049,First Aid Product 2049,First Aid,1,67.97,0.0,27.23,C12470,Dammam,E020,Retail,Completed
ORD336,2024-09-12 10:20:22,P3020,Pain Relief Product 3020,Pain Relief,4,526.88,0.0,252.28,C9127,Riyadh,E037,Web,Returned
ORD337,2025-04-22 13:40:10,P606,Vitamins Product 606,Vitamins,3,469.5,0.0,221.96999999999997,C4366,Riyadh,E026,Web,Completed
ORD338,2025-01-19 23:37:42,P4230,Skincare Product 4230,Skincare,1,140.58,0.0,80.89,C12426,Jeddah,E045,Web,Completed
ORD339,2025-05-15 22:28:29,P2222,Supplements Product 2222,Supplements,5,171.1,34.13,97.6,C9860,Dammam,E024,Web,Completed
ORD340,2025-06-16 07:38:37,P1572,Medical Devices Product 1572,Medical Devices,1,25.88,0.31,14.98,C1380,Riyadh,E015,Mobile,Completed
ORD341,2025-03-07 02:03:45,P2691,Supplements Product 2691,Supplements,3,415.86,0.0,212.67000000000002,C14005,Riyadh,E016,Web,Completed
ORD342,2024-09-22 20:46:08,P2489,Personal Care Product 2489,Personal Care,4,724.04,0.0,326.12,C4162,Dammam,E025,Web,Completed
ORD343,2025-01-02 08:58:01,P984,Skincare Product 984,Skincare,4,258.32,0.0,123.32,C8111,Jeddah,E038,Web,Completed
ORD344,2025-03-06 16:25:31,P3532,Medical Devices Product 3532,Medical Devices,2,249.04,0.0,127.06,C5619,Jeddah,E039,Web,Completed
ORD345,2024-10-18 14:25:03,P087,Wellness Product 87,Wellness,3,219.42,0.0,114.75,C11510,Riyadh,E004,Web,Completed
ORD346,2024-11-22 20:27:16,P437,Skincare Product 437,Skincare,5,267.65,0.0,156.9,C12249,Dammam,E041,Web,Returned
ORD347,2024-12-26 02:43:45,P4501,Vitamins Product 4501,Vitamins,4,287.32,0.0,134.92,C13938,Jeddah,E012,Web,Completed
ORD348,2025-06-27 14:00:06,P1602,Pain Relief Product 1602,Pain Relief,4,60.84,0.0,30.16,C6453,Riyadh,E006,Retail,Completed
ORD349,2025-01-30 08:22:22,P079,Wellness Product 79,Wellness,1,85.78,0.0,35.05,C6904,Riyadh,E049,Web,Completed
ORD350,2024-12-11 13:52:48,P2784,Medical Devices Product 2784,Medical Devices,2,258.42,44.48,150.74,C1530,Jeddah,E036,Web,Completed
ORD351,2024-12-29 18:34:57,P2739,Medical Devices Product 2739,Medical Devices,3,568.74,0.0,239.10000000000002,C14981,Riyadh,E025,Mobile,Completed
ORD352,2025-07-31 06:15:09,P3027,First Aid Product 3027,First Aid,5,309.35,42.44,148.85,C14121,Riyadh,E050,Web,Returned
ORD353,2025-04-13 04:45:50,P1324,Supplements Product 1324,Supplements,2,363.3,0.0,171.06,C1201,Riyadh,E024,Web,Completed
ORD354,2024-10-05 05:42:17,P2897,Personal Care Product 2897,Personal Care,1,49.22,0.0,28.25,C5777,Jeddah,E003,Web,Completed
ORD355,2024-10-27 16:31:32,P1528,Vitamins Product 1528,Vitamins,2,376.74,0.0,206.44,C6951,Jeddah,E046,Mobile,Completed
ORD356,2024-09-14 17:36:23,P2859,First Aid Product 2859,First Aid,3,284.49,48.82,116.60999999999999,C6069,Riyadh,E020,Mobile,Completed
ORD357,2025-06-08 16:41:04,P4226,Vitamins Product 4226,Vitamins,4,275.6,0.0,158.0,C4028,Jeddah,E010,Mobile,Completed
ORD358,2024-11-19 19:28:53,P2239,Pain Relief Product 2239,Pain Relief,2,84.48,16.43,43.44,C8132,Dammam,E032,Web,Completed
ORD359,2024-12-15 05:06:03,P3166,Skincare Product 3166,Skincare,1,34.75,0.0,14.16,C9777,Jeddah,E006,Web,Completed
ORD360,2024-11-15 15:00:59,P1666,Personal Care Product 1666,Personal Care,3,155.22,0.0,79.53,C5716,Riyadh,E036,Web,Completed
ORD361,2025-02-13 06:00:23,P2776,Medical Devices Product 2776,Medical Devices,2,288.92,42.35,152.16,C8714,Jeddah,E019,Web,Completed
ORD362,2024-12-15 04:57:40,P900,Skincare Product 900,Skincare,4,361.08,59.42,187.36,C13670,Riyadh,E019,Web,Completed
ORD363,2025-07-21 14:47:27,P3834,Personal Care Product 3834,Personal Care,3,198.6,0.0,86.64,C1320,Jeddah,E024,Web,Completed
ORD364,2025-08-19 06:21:40,P027,Personal Care Product 27,Personal Care,2,234.66,11.3,109.16,C13920,Jeddah,E019,Web,Completed
ORD365,2025-05-19 19:34:20,P363,Personal Care Product 363,Personal Care,1,53.76,0.0,28.79,C10320,Dammam,E035,Mobile,Completed
